key	text	tooltip
achievements_title_ACHIEVEMENT_TOB_CAMPAIGN_VICTORY_NORTHYMBRA	Umber & Over & Out	true
achievements_title_ACHIEVEMENT_GAIN_LEGENDARY_ATTACKER	Legendary Attacker	true
achievements_description_ACHIEVEMENT_TOB_LONG_KINGDOM_VICTORY_STRAT_CLUT	Playing as Strat Clut, complete the main campaign by achieving a Long Kingdom victory.	true
achievements_title_ACHIEVEMENT_TOB_SHORT_FAME_VICTORY_WESTSEXA	Seaxe Education	true
achievements_title_ACHIEVEMENT_TOB_CAMPAIGN_VICTORY_STRAT_CLUT	Strat-egic Genius	true
achievements_description_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_WESTSEXA	Playing as West Seaxe, complete the main campaign by achieving a Short Kingdom victory.	true
achievements_title_ACHIEVEMENT_TOB_ULTIMATE_VICTORY_EAST_ENGLA	King of the Britons	true
achievements_title_ACHIEVEMENT_TOB_SHORT_CONQUEST_VICTORY_DYFLIN	Taoiseach	true
achievements_title_ACHIEVEMENT_OWN_ALL_SAINT_BUILDINGS	The Feast of All Saints	true
achievements_title_ACHIEVEMENT_TOB_ULTIMATE_VICTORY_NORTHYMBRA	King of the Britons	true
achievements_description_ACHIEVEMENT_CAMPAIGN_VICTORY_NEVER_REACHED_NEGATIVE_WAR_FERVOUR	Playing as any faction, win the game having declared war on every faction in the turn you encountered them, as well as never negotiating a peace treaty.	true
achievements_description_ACHIEVEMENT_CONQUER_ALL_WELSH_REGIONS_AS_GWINED	Playing as Gwined, conquer all Welsh regions.	true
achievements_description_ACHIEVEMENT_PSYCHOPATH	Playing as any faction, complete the main campaign by instantly declaring war on newly-encountered factions and without negotiating peace at any point.	true
achievements_title_ACHIEVEMENT_TOB_CAMPAIGN_VICTORY_MIDHE	Mide Your Own Business	true
achievements_description_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_NORTHYMBRA	Playing as Northymbre, complete the main campaign by achieving a Long Conquest victory.	true
achievements_title_ACHIEVEMENT_TOB_SHORT_CONQUEST_VICTORY_GWINED	There & Back Again	true
achievements_description_ACHIEVEMENT_CONQUER_ALL_SCOTTISH_REGIONS_AS_NORTHYMBRA	Playing as Northymbre, conquer all Scottish regions.	true
achievements_title_ACHIEVEMENT_SHORT_VICTORY_ON_VERY_HARD	A Swift Struggle	true
achievements_description_ACHIEVEMENT_CAMPAIGN_VICTORY_ENGLISH_MECHANICS	Playing as any faction, complete the main campaign without running into negative food and with no rebellions.	true
achievements_title_ACHIEVEMENT_TOB_SHORT_FAME_VICTORY_SUDREYAR	The Terror From the West	true
achievements_description_ACHIEVEMENT_LONG_VICTORY_ON_HARD	Playing as any faction, complete the main campaign, achieving a Long victory on Hard difficulty.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_STRAT_CLUT	Playing as Strat Clut, complete the main campaign by achieving a Short Kingdom victory.	true
achievements_description_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_EAST_ENGLA	Playing as East Engle, complete the main campaign by achieving a Long Conquest victory.	true
achievements_description_ACHIEVEMENT_OWN_ALL_LONGPHORTS_AND_VIKING_PORTS	Playing as any faction, own all Longphort and Viking Port buildings on the campaign map.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_SUDREYAR	Playing as Sudreyar, complete the main campaign by achieving a Short Kingdom victory.	true
achievements_title_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_MIDHE	In Majesty	true
achievements_title_ACHIEVEMENT_GAIN_LEGENDARY_GOVERNOR	Legendary Governor	true
achievements_title_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_SUDREYAR	Those Chosen By the Waves	true
achievements_title_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_CIRCENN	Circenn My Regards	true
achievements_description_ACHIEVEMENT_TOB_SHORT_CONQUEST_VICTORY_WESTSEXA	Playing as West Seaxe, complete the main campaign by achieving a Short Conquest victory.	true
achievements_title_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_MIERCNA	Offa's Hike	true
achievements_title_ACHIEVEMENT_CAMPAIGN_VICTORY_VASSALISED_ALL_ENEMIES	Keep Your Enemies Closer	true
achievements_title_ACHIEVEMENT_CAMPAIGN_VICTORY_ENGLISH_MECHANICS	Green & Peasant Land	true
achievements_description_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_NORTHYMBRA	Playing as Northymbre, complete the main campaign by achieving a Short Kingdom victory.	true
achievements_description_ACHIEVEMENT_SHORT_VICTORY_ON_VERY_HARD	Playing as any faction, complete the main campaign, achieving a Short victory on Very Hard difficulty.	true
achievements_title_ACHIEVEMENT_CONQUER_ALL_SCOTTISH_REGIONS_AS_NORTHYMBRA	Roar of the North	true
achievements_description_ACHIEVEMENT_TOB_CAMPAIGN_VICTORY_MIDHE	Playing as Mide, complete the main campaign by achieving any of their victory conditions.	true
achievements_title_ACHIEVEMENT_PSYCHOPATH	War Without a Breath	true
achievements_description_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_STRAT_CLUT	Playing as Strat Clut, complete the main campaign by achieving a Long Conquest victory.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_EAST_ENGLA	Playing as East Engle, complete the main campaign by achieving a Short Kingdom victory.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_CONQUEST_VICTORY_GWINED	Playing as Gwined, complete the main campaign by achieving a Short Conquest victory.	true
achievements_title_ACHIEVEMENT_TOB_LONG_FAME_VICTORY_EAST_ENGLA	Gwinning	true
achievements_title_ACHIEVEMENT_TOB_LONG_FAME_VICTORY_NORTHYMBRA	The Scottish Prey	true
achievements_title_ACHIEVEMENT_CAMPAIGN_VICTORY_WELSH_MECHANICS	A Land Fit for Heroes	true
achievements_title_ACHIEVEMENT_CAMPAIGN_VICTORY_REACHED_MAX_WAR_FERVOUR	Balance of Power	true
achievements_title_ACHIEVEMENT_TOB_LONG_FAME_VICTORY_STRAT_CLUT	The Slow Burn	true
achievements_description_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_CIRCENN	Playing as Circenn, complete the main campaign by achieving a Long Conquest victory.	true
achievements_title_ACHIEVEMENT_TOB_SHORT_CONQUEST_VICTORY_MIDHE	Straight Up the Mide	true
achievements_title_ACHIEVEMENT_ULTIMATE_VICTORY_ON_HARD	A Hard Road	true
achievements_description_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_MIERCNA	Playing as Mierce, complete the main campaign by achieving a Long Conquest victory.	true
achievements_description_ACHIEVEMENT_CAMPAIGN_VICTORY_GAELIC_MECHANICS	Playing as any of the Gaelic kingdoms, annex all surviving Gaelic factions.	true
achievements_description_ACHIEVEMENT_LONG_VICTORY_ON_LEGENDARY	Playing as any faction, complete the main campaign, achieving a Long victory on Legendary difficulty.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_MIERCNA	Playing as Mierce, complete the main campaign by achieving a Short Kingdom victory.	true
achievements_title_ACHIEVEMENT_BATTLE_WON_MANUALLY_AGAINST_ODDS	Against All Odds	true
achievements_description_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_CIRCENN	Playing as Circenn, complete the main campaign by achieving a Short Kingdom victory.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_CONQUEST_VICTORY_DYFLIN	Playing as Dyflin, complete the main campaign by achieving a Short Conquest victory.	true
achievements_description_ACHIEVEMENT_CAMPAIGN_VICTORY_NO_AUTORESOLVE_10_LOSSES_OR_LESS	Playing as any faction, complete the main campaign, fighting all battles and without losing more than 10 times. 	true
achievements_title_ACHIEVEMENT_DESTROY_ALLIANCE_BREAKER	Traitor's Fate	true
achievements_title_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_DYFLIN	Black Pool Rising	true
achievements_description_ACHIEVEMENT_SHORT_VICTORY_ON_LEGENDARY_NO_AUTORESOLVE_WIN_ALL	Playing as any faction, complete the main campaign, achieving a Short victory on Legendary difficulty by fighting and winning every battle.	true
achievements_title_ACHIEVEMENT_LONG_VICTORY_ON_LEGENDARY_NO_AUTORESOLVE_WIN_ALL	The Long Game	true
achievements_title_ACHIEVEMENT_CONQUER_ALL_SCOTTISH_REGIONS_AS_SUDREYAR	Men of the Mainland	true
achievements_title_ACHIEVEMENT_TOB_LONG_KINGDOM_VICTORY_CIRCENN	King of the Picts	true
achievements_title_ACHIEVEMENT_TOB_LONG_KINGDOM_VICTORY_MIERCNA	King of the Mercians	true
achievements_title_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_DYFLIN	Eire & Back Again	true
achievements_description_ACHIEVEMENT_LONG_VICTORY_ON_VERY_HARD	Playing as any faction, complete the main campaign, achieving a Long victory on Very Hard difficulty.	true
achievements_description_ACHIEVEMENT_TOB_LONG_KINGDOM_VICTORY_WESTSEXA	Playing as West Seaxe, complete the main campaign by achieving a Long Kingdom victory.	true
achievements_description_ACHIEVEMENT_TOB_LONG_KINGDOM_VICTORY_SUDREYAR	Playing as Sudreyar, complete the main campaign by achieving a Long Kingdom victory.	true
achievements_title_ACHIEVEMENT_CONQUER_ALL_REGIONS_IN_LESS_THAN_X_TURNS	Speedy Subjugation	true
achievements_description_ACHIEVEMENT_TOB_SHORT_FAME_VICTORY_STRAT_CLUT	Playing as Strat Clut, complete the main campaign by achieving a Short Fame victory.	true
achievements_title_ACHIEVEMENT_TOB_SHORT_KINGDOM_VICTORY_GWINED	Small But Mighty	true
achievements_description_ACHIEVEMENT_CONQUER_ALL_ENGLISH_REGIONS_AS_NORTHYMBRA	Playing as Northymbre, conquer all English regions.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_FAME_VICTORY_NORTHYMBRA	Playing as Northymbre, complete the main campaign by achieving a Short Fame victory.	true
achievements_description_ACHIEVEMENT_CONQUER_ALL_ENGLISH_REGIONS_AS_EAST_ENGLA	Playing as East Engle, conquer all English regions.	true
achievements_description_ACHIEVEMENT_TOB_SHORT_FAME_VICTORY_EAST_ENGLA	Playing as East Engle, complete the main campaign by achieving a Short Fame victory.	true
achievements_title_ACHIEVEMENT_TOB_LONG_CONQUEST_VICTORY_GWINED	Here Be Dragons	true
advice_info_texts_localised_text_vik_advice_victory_conditions_02	Victory Conditions may be browsed on the Missions & Objectives panel.	true
advice_info_texts_localised_text_vik_advice_victory_conditions_01	Victory Conditions	true
advice_info_texts_localised_text_vik_advice_offices_02	Nobles may be granted to offices of state to increase their power and loyalty.	true
advice_info_texts_localised_text_vik_advice_offices_03	An office may be granted to a character on the Family Tree & Politics tab of the Faction screen.	true
advice_info_texts_localised_text_vik_advice_offices_01	Offices	true
advice_info_texts_localised_text_vik_advice_offices_04	Stripping a noble of an office of state will have a big detrimental effect on his loyalty.	true
advice_info_texts_localised_text_vik_advice_battle_missile_infantry_03	The range of a missile unit is shown when that unit is selected.	true
advice_info_texts_localised_text_vik_advice_battle_missile_infantry_02	Missile infantry is effective at range, but generally poor in melee combat.	true
advice_info_texts_localised_text_vik_advice_battle_missile_infantry_01	Missile Infantry	true
advice_info_texts_localised_text_vik_advice_stances_01	Stances	true
advice_info_texts_localised_text_vik_advice_stances_02	Armies can fortify their position or raid the surrounding landscape by adopting stances. 	true
advice_info_texts_localised_text_vik_advice_stances_03	A selected army may be switched into a different stance from the stances rollout on the Army panel.	true
advice_info_texts_localised_text_vik_advice_stances_04	Trade routes may be raided on land or at sea, but doing so will incur a diplomatic penalty with all factions that use them.	true
advice_info_texts_localised_text_vik_advice_stances_05	Place the mouse cursor over a trade route to see the factions using it.	true
advice_info_texts_localised_text_vik_advice_battle_missile_infantry_12	Missile infantry are of little use against shielded units in a frontal engagement.	true
advice_info_texts_localised_text_vik_advice_battle_missile_infantry_11	Missile infantry can inflict significant casualties to the flank or rear of enemy units.	true
advice_info_texts_localised_text_vik_advice_battle_missile_infantry_10	Missile Infantry	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_11	Characters increase in rank and gain skill points as they gain experience in campaign. A character increasing in rank is awarded a skill point.	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_10	Character Rank & Skills	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_13	The bonuses a follower may provide can be viewed by placing the mouse cursor over them.	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_12	Unspent skill points can be spent on a character's followers to increase the bonuses they provide to that character.	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_14	Left-click a follower to spend an unspent skill point on them.	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_01	Character Rank & Skills	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_03	Skill points can be spent on a character's followers to increase the bonuses they provide to that character.	true
advice_info_texts_localised_text_vik_advice_campaign_character_skills_02	Characters increase in rank and gain skill points as they gain experience in campaign. A character increasing in rank is awarded a skill point.	true
advice_info_texts_localised_text_vik_advice_intrigue_02	Intrigue actions may be conducted by the king to manipulate the standing and position of himself or his subordinates.	true
advice_info_texts_localised_text_vik_advice_intrigue_03	Select a character on the Family Tree & Politics tab of the Faction screen to view available intrigue actions, at the bottom-left of the panel.	true
advice_info_texts_localised_text_vik_advice_intrigue_01	Intrigue Actions	true
advice_info_texts_localised_text_vik_advice_intrigue_04	Different intrigue actions are possible on different characters.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_30	Influence	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_31	Many factors can affect a character's influence, such as traits, offices of state, their spouse, and number of estates held.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_32	The king's influence may be increased by using intrigue actions to hold a feast.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_33	A nobleman that is not the king may be targeted by the 'lower influence' intrigue action to reduce their power in court.	true
advice_info_texts_localised_text_vik_advice_campaign_controls_01	Campaign Controls	true
advice_info_texts_localised_text_vik_advice_campaign_controls_03	The camera altitude may be changed with the Z and X keys, or by scrolling the mousewheel.	true
advice_info_texts_localised_text_vik_advice_campaign_controls_02	The camera may be moved with the WASD keys, or by clicking and dragging the middle-mouse button.	true
advice_info_texts_localised_text_vik_advice_campaign_controls_05	Press the HOME key to zoom back to your capital city.	true
advice_info_texts_localised_text_vik_advice_campaign_controls_04	Use the Q and E keys to rotate the camera.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_20	Character Details	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_21	A character's wife, traits and followers may contribute to their command, governance and zeal ratings.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_22	Unique abilities can be unlocked by increasing a character's command, governance and zeal.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_23	A nobleman may seek a wife, or be instructed to divorce his current wife, through Intrigue actions. 	true
advice_info_texts_localised_text_vik_advice_influence_12	Many factors can affect a character's influence, such as traits, offices of state, their spouse, and number of estates held.	true
advice_info_texts_localised_text_vik_advice_influence_13	The king's influence may be increased by using Intrigue actions to hold a feast.	true
advice_info_texts_localised_text_vik_advice_influence_10	Influence	true
advice_info_texts_localised_text_vik_advice_influence_11	Influence is a measure of a nobleman's popularity and power in court. If a nobleman's influence exceeds that of the king, then their loyalty will falter.	true
advice_info_texts_localised_text_vik_advice_influence_14	A nobleman that is not the king may be targeted by the Lower Influence Intrigue action to reduce their power in court.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_10	Character Traits	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_11	As characters perform actions on the campaign map they may gain traits related to the nature of those actions.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_12	Place the mouse cursor over traits to see more information about them.	true
advice_info_texts_localised_text_vik_advice_influence_02	Influence is a measure of a nobleman's popularity and power in court. If a nobleman's influence exceeds that of the king then their loyalty will falter.	true
advice_info_texts_localised_text_vik_advice_influence_03	Many factors can affect a character's influence, such as traits, offices of state, their spouse, and number of estates held.	true
advice_info_texts_localised_text_vik_advice_influence_01	Influence	true
advice_info_texts_localised_text_vik_advice_influence_04	The king's influence may be increased by using Intrigue actions to hold a feast.	true
advice_info_texts_localised_text_vik_advice_influence_05	A nobleman that is not the king may be targeted by the 'lower influence' intrigue action to reduce their power in court.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_04	The bonuses a follower may provide can be viewed by placing the mouse cursor over them.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_01	Character Rank & Skills	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_02	Characters increase in rank and gain skill points as they gain experience in campaign. A character increasing in rank is awarded a skill point.	true
advice_info_texts_localised_text_vik_advice_campaign_character_details_03	Unspent skill points can be spent on a character's followers to increase the bonuses they provide to that character.	true
advice_info_texts_localised_text_vik_advice_raise_army_04	If a candidate noble is selected to lead the new army then a cost in gold is incurred.	true
advice_info_texts_localised_text_vik_advice_raise_army_01	Raising Armies	true
advice_info_texts_localised_text_vik_advice_raise_army_03	Click the Raise Army button on the Province Overview panel that appears when a settlement is selected to open the Raise Forces panel.	true
